Trial_ID,Sim_Time,Dev_EUI,Node_Internal_ID,F_Cnt,Msgs_Window,Target,Server_Calc_Sat,Node_Last_Sat,FSM_State,Action,P_Reward,Period_Sec,Active_Nodes
2,3247.28,70b3d57ed00733ea,2,163,25,30,68.52,77,4,PUNISH,0.77,30,6
2,3251.27,70b3d57ed007386a,6,35,26,30,78.09,86,2,PUNISH,0.86,120,6
2,3259.05,70b3d57ed007334e,1,154,26,30,78.09,91,2,REWARD,0.91,99,6
2,3277.05,70b3d57ed00733ea,2,164,25,30,68.52,75,3,REWARD,0.75,30,6
2,3297.59,70b3d57ed007386c,7,75,25,30,68.52,79,2,REWARD,0.79,60,6
2,3307.3,70b3d57ed00733ea,2,166,25,30,68.52,71,4,PUNISH,0.71,30,6
2,3312.27,70b3d57ed0073859,4,31,25,30,68.52,89,2,PUNISH,0.89,120,6
2,3337.3,70b3d57ed00733ea,2,167,24,30,58.94,70,2,PUNISH,0.7,30,6
2,3358.0,70b3d57ed007386c,7,76,24,30,58.94,79,2,REWARD,0.79,60,6
2,3364.16,70b3d57ed007334e,1,155,24,30,58.94,87,2,REWARD,0.87,104,6
2,3367.15,70b3d57ed00733ea,2,168,25,30,68.52,70,2,REWARD,0.7,30,6
2,3371.43,70b3d57ed007386a,6,36,25,30,68.52,84,1,REWARD,0.84,120,6
2,3398.34,70b3d57ed0073864,5,50,24,30,58.94,84,2,REWARD,0.84,120,6
2,3398.83,70b3d57ed00733ea,2,170,25,30,68.52,67,2,REWARD,0.67,31,6
2,3422.05,70b3d57ed007386c,7,78,26,30,78.09,70,1,REWARD,0.7,64,6
2,3430.65,70b3d57ed00733ea,2,171,25,30,68.52,67,1,REWARD,0.67,31,6
2,3432.31,70b3d57ed0073859,4,32,25,30,68.52,89,2,REWARD,0.89,120,6
2,3460.67,70b3d57ed00733ea,2,172,23,30,50.02,68,3,REWARD,0.68,30,6
2,3475.27,70b3d57ed007334e,1,157,24,30,58.94,77,2,REWARD,0.77,111,6
2,3489.9,70b3d57ed007386c,7,79,23,30,50.02,73,2,PUNISH,0.73,67,6
2,3490.66,70b3d57ed00733ea,2,173,24,30,58.94,62,3,REWARD,0.62,30,6
2,3518.35,70b3d57ed0073864,5,51,23,30,50.02,76,1,REWARD,0.76,120,6
2,3520.67,70b3d57ed00733ea,2,174,24,30,58.94,61,3,REWARD,0.61,30,6
2,3550.68,70b3d57ed00733ea,2,175,23,30,50.02,60,3,REWARD,0.6,30,6
2,3552.41,70b3d57ed0073859,4,34,23,30,50.02,78,2,REWARD,0.78,120,6
2,3559.82,70b3d57ed007386c,7,80,23,30,50.02,66,2,REWARD,0.66,69,6
2,3580.68,70b3d57ed00733ea,2,176,23,30,50.02,57,3,PUNISH,0.57,30,6
2,3593.2,70b3d57ed007334e,1,158,24,30,58.94,71,2,REWARD,0.71,117,6
2,3610.79,70b3d57ed00733ea,2,177,23,30,50.02,55,3,PUNISH,0.55,30,6
2,3611.2,70b3d57ed007386a,6,38,24,30,58.94,79,2,REWARD,0.79,120,6
2,3631.82,70b3d57ed007386c,7,81,24,30,58.94,61,1,REWARD,0.61,72,6
2,3638.36,70b3d57ed0073864,5,52,24,30,58.94,68,2,REWARD,0.68,120,6
2,3640.68,70b3d57ed00733ea,2,178,25,30,68.52,53,4,REWARD,0.52,30,6
2,3670.7,70b3d57ed00733ea,2,179,23,30,50.02,58,3,PUNISH,0.58,30,6
2,3672.47,70b3d57ed0073859,4,35,23,30,50.02,70,1,PUNISH,0.7,120,6
2,3700.69,70b3d57ed00733ea,2,180,22,30,42.24,55,4,PUNISH,0.55,30,6
2,3705.99,70b3d57ed007386c,7,82,23,30,50.02,60,2,PUNISH,0.6,74,6
2,3713.2,70b3d57ed007334e,1,159,24,30,58.94,67,2,PUNISH,0.67,120,6
2,3730.7,70b3d57ed00733ea,2,181,23,30,50.02,51,3,PUNISH,0.51,30,6
2,3731.09,70b3d57ed007386a,6,39,24,30,58.94,73,1,REWARD,0.73,120,6
2,3758.36,70b3d57ed0073864,5,53,24,30,58.94,65,1,REWARD,0.65,120,6
2,3760.71,70b3d57ed00733ea,2,182,24,30,58.94,51,3,PUNISH,0.51,30,6
2,3782.39,70b3d57ed007386c,7,83,24,30,58.94,57,1,REWARD,0.57,76,6
2,3790.72,70b3d57ed00733ea,2,183,23,30,50.02,53,3,PUNISH,0.52,30,6
2,3792.55,70b3d57ed0073859,4,36,24,30,58.94,64,2,PUNISH,0.64,120,6
2,3820.72,70b3d57ed00733ea,2,184,23,30,50.02,52,4,PUNISH,0.52,30,6
2,3833.21,70b3d57ed007334e,1,160,24,30,58.94,64,2,PUNISH,0.64,120,6
2,3850.71,70b3d57ed00733ea,2,185,24,30,58.94,52,2,PUNISH,0.52,30,6
2,3851.1,70b3d57ed007386a,6,40,25,30,68.52,68,2,REWARD,0.68,120,6
2,3861.06,70b3d57ed007386c,7,84,24,30,58.94,57,2,PUNISH,0.57,78,6
2,3878.36,70b3d57ed0073864,5,54,25,30,68.52,63,2,REWARD,0.63,120,6
2,3880.71,70b3d57ed00733ea,2,186,25,30,68.52,53,1,PUNISH,0.52,30,6
2,3911.62,70b3d57ed00733ea,2,187,23,30,50.02,58,2,REWARD,0.58,30,6
2,3912.6,70b3d57ed0073859,4,37,24,30,58.94,62,1,PUNISH,0.62,120,6
2,3942.11,70b3d57ed007386c,7,85,22,30,42.24,58,2,REWARD,0.58,81,6
2,3942.49,70b3d57ed00733ea,2,188,23,30,50.02,55,1,REWARD,0.55,30,6
2,3953.21,70b3d57ed007334e,1,161,24,30,58.94,62,2,REWARD,0.62,120,6
2,3971.37,70b3d57ed007386a,6,41,24,30,58.94,68,1,PUNISH,0.68,120,6
2,3973.43,70b3d57ed00733ea,2,189,24,30,58.94,54,2,REWARD,0.54,30,6
2,3998.35,70b3d57ed0073864,5,55,25,30,68.52,65,1,PUNISH,0.65,120,6
2,4005.26,70b3d57ed00733ea,2,190,25,30,68.52,55,1,REWARD,0.55,31,6
2,4023.15,70b3d57ed007386c,7,86,24,30,58.94,53,1,PUNISH,0.52,81,6
2,4026.66,70b3d57ed0073859,4,38,25,30,68.52,61,3,PUNISH,0.61,114,6
2,4037.08,70b3d57ed00733ea,2,191,24,30,58.94,59,2,REWARD,0.58,31,6
2,4069.87,70b3d57ed00733ea,2,192,23,30,50.02,59,2,REWARD,0.58,32,6
2,4073.21,70b3d57ed007334e,1,162,24,30,58.94,61,1,PUNISH,0.61,120,6
2,4091.14,70b3d57ed007386a,6,42,23,30,50.02,68,1,PUNISH,0.68,120,6
2,4102.65,70b3d57ed00733ea,2,193,23,30,50.02,56,2,PUNISH,0.56,32,6
2,4104.22,70b3d57ed007386c,7,87,24,30,58.94,54,3,PUNISH,0.54,81,6
2,4112.37,70b3d57ed0073864,5,56,25,30,68.52,66,3,REWARD,0.66,114,6
2,4135.25,70b3d57ed0073859,4,39,24,30,58.94,63,4,REWARD,0.63,108,6
2,4135.59,70b3d57ed00733ea,2,194,25,30,68.52,54,2,PUNISH,0.54,32,6
2,4169.19,70b3d57ed00733ea,2,195,23,30,50.02,58,1,REWARD,0.58,33,6
2,4181.19,70b3d57ed007386c,7,88,22,30,42.24,55,4,REWARD,0.55,76,6
2,4187.22,70b3d57ed007334e,1,163,23,30,50.02,60,3,REWARD,0.6,114,6
2,4202.97,70b3d57ed00733ea,2,196,24,30,58.94,56,3,REWARD,0.56,33,6
2,4211.14,70b3d57ed007386a,6,44,25,30,68.52,61,2,PUNISH,0.61,120,6
2,4214.95,70b3d57ed0073864,5,57,24,30,58.94,66,3,REWARD,0.66,102,6
2,4235.06,70b3d57ed00733ea,2,197,25,30,68.52,57,4,REWARD,0.57,32,6
2,4243.35,70b3d57ed0073859,4,40,24,30,58.94,63,4,REWARD,0.63,108,6
2,4258.19,70b3d57ed007386c,7,89,24,30,58.94,51,2,PUNISH,0.51,76,6
2,4267.13,70b3d57ed00733ea,2,198,25,30,68.52,60,3,REWARD,0.6,32,6
2,4295.51,70b3d57ed007334e,1,164,24,30,58.94,57,3,REWARD,0.57,108,6
2,4297.61,70b3d57ed00733ea,2,199,25,30,68.52,62,3,PUNISH,0.62,30,6
2,4312.46,70b3d57ed0073864,5,58,24,30,58.94,64,3,REWARD,0.64,97,6
2,4328.07,70b3d57ed00733ea,2,200,23,30,50.02,64,4,REWARD,0.64,30,6
2,4331.13,70b3d57ed007386a,6,45,24,30,58.94,63,1,PUNISH,0.63,120,6
2,4335.16,70b3d57ed007386c,7,90,25,30,68.52,53,1,REWARD,0.52,76,6
2,4355.0,70b3d57ed0073859,4,42,25,30,68.52,60,1,REWARD,0.6,111,6
2,4358.06,70b3d57ed00733ea,2,201,26,30,78.09,60,3,PUNISH,0.6,30,6
2,4388.08,70b3d57ed00733ea,2,202,25,30,68.52,65,3,REWARD,0.65,30,6
2,4398.4,70b3d57ed007334e,1,165,25,30,68.52,57,3,REWARD,0.57,102,6
2,4405.06,70b3d57ed0073864,5,59,24,30,58.94,62,3,PUNISH,0.62,92,6
2,4414.48,70b3d57ed007386c,7,91,24,30,58.94,58,2,REWARD,0.58,79,6
2,4418.09,70b3d57ed00733ea,2,203,25,30,68.52,66,3,PUNISH,0.66,30,6
2,4445.14,70b3d57ed007386a,6,46,24,30,58.94,61,3,REWARD,0.61,114,6
2,4448.08,70b3d57ed00733ea,2,204,25,30,68.52,67,3,PUNISH,0.67,30,6
2,4461.02,70b3d57ed0073859,4,43,26,30,78.09,63,3,PUNISH,0.63,105,6
2,4478.09,70b3d57ed00733ea,2,205,26,30,78.09,67,4,REWARD,0.67,30,6
2,4493.03,70b3d57ed0073864,5,60,25,30,68.52,61,4,PUNISH,0.61,87,6
2,4496.15,70b3d57ed007334e,1,166,26,30,78.09,61,4,REWARD,0.61,97,6
2,4496.25,70b3d57ed007386c,7,92,27,30,86.82,58,2,REWARD,0.58,81,6
2,4508.1,70b3d57ed00733ea,2,206,27,30,86.82,70,3,PUNISH,0.7,30,6
2,4538.1,70b3d57ed00733ea,2,207,25,30,68.52,70,3,REWARD,0.7,30,6
2,4553.45,70b3d57ed007386a,6,47,25,30,68.52,60,3,REWARD,0.6,108,6
2,4556.47,70b3d57ed0073859,4,44,26,30,78.09,67,3,REWARD,0.67,95,6
2,4568.1,70b3d57ed00733ea,2,209,25,30,68.52,73,4,REWARD,0.73,30,6
2,4581.0,70b3d57ed0073864,5,61,26,30,78.09,61,4,REWARD,0.61,87,6
2,4582.82,70b3d57ed007386c,7,93,27,30,86.82,66,1,PUNISH,0.66,86,6
2,4594.03,70b3d57ed007334e,1,167,28,30,93.85,61,4,PUNISH,0.61,97,6
2,4598.12,70b3d57ed00733ea,2,210,27,30,86.82,73,4,REWARD,0.73,30,6
2,4628.12,70b3d57ed00733ea,2,211,26,30,78.09,71,3,REWARD,0.71,30,6
2,4642.38,70b3d57ed0073859,4,45,25,30,68.52,71,3,PUNISH,0.71,85,6
2,4658.11,70b3d57ed00733ea,2,212,24,30,58.94,76,3,PUNISH,0.76,30,6
2,4661.98,70b3d57ed007386a,6,48,25,30,68.52,60,3,REWARD,0.6,108,6
2,4664.8,70b3d57ed0073864,5,62,26,30,78.09,63,3,PUNISH,0.63,83,6
2,4674.51,70b3d57ed007386c,7,94,27,30,86.82,72,2,REWARD,0.72,91,6
2,4686.74,70b3d57ed007334e,1,169,28,30,93.85,74,3,REWARD,0.74,92,6
2,4718.13,70b3d57ed00733ea,2,214,24,30,58.94,76,3,REWARD,0.76,30,6
2,4719.82,70b3d57ed0073859,4,46,25,30,68.52,70,3,REWARD,0.7,77,6
2,4739.77,70b3d57ed0073864,5,64,26,30,78.09,71,3,REWARD,0.71,75,6
2,4748.11,70b3d57ed00733ea,2,216,25,30,68.52,67,3,REWARD,0.67,30,6
2,4764.64,70b3d57ed007386a,6,49,25,30,68.52,63,4,REWARD,0.63,102,6
2,4770.46,70b3d57ed007334e,1,170,26,30,78.09,80,3,REWARD,0.8,83,6
2,4771.79,70b3d57ed007386c,7,95,27,30,86.82,76,2,PUNISH,0.76,97,6
2,4778.36,70b3d57ed00733ea,2,217,27,30,86.82,67,3,REWARD,0.67,30,6
2,4797.21,70b3d57ed0073859,4,47,25,30,68.52,70,3,REWARD,0.7,77,6
2,4808.12,70b3d57ed00733ea,2,218,25,30,68.52,73,3,REWARD,0.73,30,6
2,4815.22,70b3d57ed0073864,5,65,26,30,78.09,71,3,REWARD,0.71,75,6
2,4838.11,70b3d57ed00733ea,2,219,26,30,78.09,71,3,REWARD,0.71,30,6
2,4845.61,70b3d57ed007334e,1,171,27,30,86.82,79,3,REWARD,0.79,75,6
2,4866.61,70b3d57ed0073859,4,49,26,30,78.09,69,4,PUNISH,0.69,69,6
2,4868.15,70b3d57ed00733ea,2,220,26,30,78.09,73,3,REWARD,0.73,30,6
2,4870.85,70b3d57ed007386a,6,51,27,30,86.82,65,2,REWARD,0.65,105,6
2,4874.9,70b3d57ed007386c,7,96,28,30,93.85,79,2,REWARD,0.79,103,6
2,4882.67,70b3d57ed0073864,5,67,28,30,93.85,74,3,REWARD,0.74,67,6
2,4898.14,70b3d57ed00733ea,2,221,26,30,78.09,75,3,PUNISH,0.75,30,6
2,4913.23,70b3d57ed007334e,1,172,27,30,86.82,81,3,REWARD,0.81,67,6
2,4928.14,70b3d57ed00733ea,2,222,27,30,86.82,76,4,REWARD,0.76,30,6
2,4936.33,70b3d57ed0073859,4,50,28,30,93.85,69,4,PUNISH,0.69,69,6
2,4950.37,70b3d57ed0073864,5,68,28,30,93.85,74,3,REWARD,0.74,67,6
2,4958.37,70b3d57ed00733ea,2,223,28,30,93.85,79,3,PUNISH,0.79,30,6
2,4974.38,70b3d57ed007334e,1,173,27,30,86.82,83,3,REWARD,0.83,60,6
2,4976.58,70b3d57ed007386a,6,52,27,30,86.82,65,2,PUNISH,0.65,105,6
2,4978.42,70b3d57ed007386c,7,97,28,30,93.85,79,2,REWARD,0.79,103,6
2,4988.14,70b3d57ed00733ea,2,224,28,30,93.85,83,4,REWARD,0.83,30,6
2,4998.98,70b3d57ed0073859,4,52,29,30,98.42,78,3,REWARD,0.78,62,6
2,5011.3,70b3d57ed0073864,5,69,30,30,100.0,80,3,REWARD,0.8,60,6
2,5018.38,70b3d57ed00733ea,2,225,30,30,100.0,86,3,PUNISH,0.86,30,6
2,5029.13,70b3d57ed007334e,1,174,30,30,100.0,84,3,REWARD,0.84,54,6
2,5048.29,70b3d57ed00733ea,2,226,29,30,98.42,90,3,REWARD,0.9,30,6
2,5055.36,70b3d57ed0073859,4,53,30,30,100.0,84,4,REWARD,0.84,56,6
2,5066.37,70b3d57ed0073864,5,70,30,30,100.0,84,3,REWARD,0.84,54,6
2,5078.32,70b3d57ed00733ea,2,227,29,30,98.42,93,3,REWARD,0.93,30,6
2,5081.12,70b3d57ed007386c,7,98,29,30,98.42,79,2,REWARD,0.79,103,6
2,5088.91,70b3d57ed007386a,6,54,30,30,100.0,76,2,REWARD,0.76,112,6
2,5108.3,70b3d57ed00733ea,2,228,29,30,98.42,94,3,REWARD,0.94,30,6
2,5111.72,70b3d57ed0073859,4,54,30,30,100.0,89,3,REWARD,0.89,56,6
2,5120.96,70b3d57ed0073864,5,72,30,30,100.0,92,3,PUNISH,0.92,54,6
2,5138.15,70b3d57ed00733ea,2,229,30,30,100.0,95,3,REWARD,0.95,30,6
2,5138.81,70b3d57ed007334e,1,176,31,30,98.42,84,3,REWARD,0.84,54,6
2,5167.96,70b3d57ed0073859,4,55,30,30,100.0,89,3,REWARD,0.89,56,6
2,5168.31,70b3d57ed00733ea,2,230,30,30,100.0,97,3,REWARD,0.95,30,6
2,5175.78,70b3d57ed0073864,5,73,29,30,98.42,92,3,REWARD,0.92,54,6
2,5187.98,70b3d57ed007334e,1,177,29,30,98.42,89,3,PUNISH,0.89,49,6
2,5198.16,70b3d57ed00733ea,2,231,29,30,98.42,97,3,REWARD,0.95,30,6
2,5208.07,70b3d57ed007386a,6,55,30,30,100.0,83,2,PUNISH,0.83,119,6
2,5218.77,70b3d57ed0073859,4,57,30,30,100.0,92,3,REWARD,0.92,50,6
2,5225.28,70b3d57ed0073864,5,75,31,30,98.42,96,3,REWARD,0.95,49,6
2,5228.16,70b3d57ed00733ea,2,232,31,30,98.42,97,3,REWARD,0.95,30,6
2,5237.47,70b3d57ed007334e,1,179,31,30,98.42,93,3,REWARD,0.93,49,6
2,5258.16,70b3d57ed00733ea,2,233,31,30,98.42,97,3,REWARD,0.95,30,6
2,5269.68,70b3d57ed0073859,4,58,31,30,98.42,95,3,REWARD,0.95,50,6
2,5274.74,70b3d57ed0073864,5,76,31,30,98.42,96,3,REWARD,0.95,49,6
2,5286.68,70b3d57ed007334e,1,180,30,30,100.0,93,3,REWARD,0.93,49,6
2,5288.26,70b3d57ed00733ea,2,234,30,30,100.0,97,3,REWARD,0.95,30,6
2,5299.72,70b3d57ed007386c,7,102,30,30,100.0,90,2,PUNISH,0.9,109,6
2,5315.2,70b3d57ed0073859,4,59,30,30,100.0,96,3,REWARD,0.95,45,6
2,5318.17,70b3d57ed00733ea,2,235,31,30,98.42,98,3,REWARD,0.95,30,6
2,5323.83,70b3d57ed0073864,5,77,31,30,98.42,96,3,REWARD,0.95,49,6
2,5331.09,70b3d57ed007334e,1,181,31,30,98.42,95,3,REWARD,0.95,44,6
2,5348.17,70b3d57ed00733ea,2,236,32,30,93.85,98,3,REWARD,0.95,30,6
2,5360.87,70b3d57ed0073859,4,60,31,30,98.42,97,3,REWARD,0.95,45,6
2,5368.24,70b3d57ed0073864,5,79,31,30,98.42,97,3,REWARD,0.95,44,6
2,5375.5,70b3d57ed007334e,1,183,32,30,93.85,97,3,REWARD,0.95,44,6
2,5378.17,70b3d57ed00733ea,2,237,33,30,86.82,97,3,REWARD,0.95,30,6
2,5401.99,70b3d57ed0073859,4,61,31,30,98.42,97,3,REWARD,0.95,41,6
2,5408.17,70b3d57ed00733ea,2,238,32,30,93.85,93,3,REWARD,0.93,30,6
2,5409.03,70b3d57ed007386c,7,103,32,30,93.85,90,2,REWARD,0.9,109,6
2,5412.65,70b3d57ed0073864,5,80,32,30,93.85,97,3,REWARD,0.95,44,6
2,5415.47,70b3d57ed007334e,1,184,33,30,86.82,96,3,REWARD,0.95,39,6
2,5438.18,70b3d57ed00733ea,2,239,32,30,93.85,93,3,REWARD,0.93,30,6
2,5443.11,70b3d57ed0073859,4,62,32,30,93.85,97,3,REWARD,0.95,41,6
2,5448.0,70b3d57ed007386a,6,57,33,30,86.82,88,2,PUNISH,0.88,120,6
2,5452.62,70b3d57ed0073864,5,81,34,30,78.09,96,3,REWARD,0.95,39,6
2,5468.17,70b3d57ed00733ea,2,240,34,30,78.09,93,3,REWARD,0.93,30,6
2,5480.1,70b3d57ed0073859,4,63,33,30,86.82,96,3,REWARD,0.95,36,6
2,5492.59,70b3d57ed0073864,5,82,33,30,86.82,91,3,REWARD,0.91,39,6
2,5495.44,70b3d57ed007334e,1,186,34,30,78.09,93,3,REWARD,0.93,39,6
2,5498.18,70b3d57ed00733ea,2,241,34,30,78.09,89,3,PUNISH,0.89,30,6
2,5517.09,70b3d57ed0073859,4,64,34,30,78.09,93,3,REWARD,0.93,36,6
2,5524.88,70b3d57ed007386c,7,105,34,30,78.09,93,2,REWARD,0.93,115,6
2,5528.18,70b3d57ed00733ea,2,242,33,30,86.82,89,3,REWARD,0.89,30,6
2,5528.53,70b3d57ed0073864,5,83,34,30,78.09,89,3,REWARD,0.89,35,6
2,5535.4,70b3d57ed007334e,1,187,35,30,68.52,93,3,REWARD,0.93,39,6
2,5550.66,70b3d57ed0073859,4,65,35,30,68.52,89,3,REWARD,0.89,33,6
2,5558.19,70b3d57ed00733ea,2,244,35,30,68.52,86,3,REWARD,0.86,30,6
2,5564.55,70b3d57ed0073864,5,84,36,30,58.94,86,3,REWARD,0.86,35,6
2,5567.98,70b3d57ed007386a,6,58,37,30,50.02,88,2,REWARD,0.88,120,6
2,5571.36,70b3d57ed007334e,1,189,37,30,50.02,82,3,REWARD,0.82,35,6
2,5583.72,70b3d57ed0073859,4,66,37,30,50.02,89,3,REWARD,0.89,33,6
2,5588.19,70b3d57ed00733ea,2,245,37,30,50.02,80,3,REWARD,0.8,30,6
2,5596.91,70b3d57ed0073864,5,85,37,30,50.02,78,3,REWARD,0.78,32,6
2,5607.33,70b3d57ed007334e,1,190,37,30,50.02,73,4,REWARD,0.73,35,6
2,5613.82,70b3d57ed0073859,4,68,38,30,42.24,73,3,PUNISH,0.73,30,6
2,5618.2,70b3d57ed00733ea,2,246,37,30,50.02,71,3,REWARD,0.71,30,6
2,5629.29,70b3d57ed0073864,5,86,37,30,50.02,69,3,REWARD,0.69,32,6
2,5641.51,70b3d57ed007334e,1,191,37,30,50.02,66,3,REWARD,0.66,34,6
2,5643.91,70b3d57ed0073859,4,69,38,30,42.24,63,3,REWARD,0.63,30,6
2,5644.88,70b3d57ed007386c,7,106,39,30,35.83,88,2,REWARD,0.88,120,6
2,5648.19,70b3d57ed00733ea,2,247,39,30,35.83,65,4,REWARD,0.65,30,6
2,5660.05,70b3d57ed0073864,5,87,40,30,30.83,63,4,REWARD,0.63,30,6
2,5673.97,70b3d57ed0073859,4,70,39,30,35.83,57,4,REWARD,0.57,30,6
2,5675.7,70b3d57ed007334e,1,192,39,30,35.83,61,4,REWARD,0.61,34,6
2,5679.1,70b3d57ed00733ea,2,248,39,30,35.83,56,2,REWARD,0.56,30,6
2,5688.0,70b3d57ed007386a,6,59,40,30,30.83,76,2,PUNISH,0.76,120,6
2,5690.82,70b3d57ed0073864,5,88,41,30,27.11,53,2,PUNISH,0.52,30,6
2,5704.01,70b3d57ed0073859,4,71,41,30,27.11,50,2,PUNISH,0.5,30,6
2,5709.88,70b3d57ed007334e,1,193,40,30,30.83,53,3,PUNISH,0.52,34,6
2,5710.22,70b3d57ed00733ea,2,249,41,30,27.11,50,2,REWARD,0.5,30,6
2,5721.57,70b3d57ed0073864,5,89,40,30,30.83,46,1,REWARD,0.46,30,6
2,5734.95,70b3d57ed0073859,4,72,41,30,27.11,43,1,PUNISH,0.43,30,6
2,5741.83,70b3d57ed00733ea,2,250,41,30,27.11,43,1,REWARD,0.43,31,6
2,5744.04,70b3d57ed007334e,1,194,41,30,27.11,53,3,PUNISH,0.52,34,6
2,5752.32,70b3d57ed0073864,5,90,41,30,27.11,46,1,REWARD,0.46,30,6
2,5764.89,70b3d57ed007386c,7,107,41,30,27.11,72,2,REWARD,0.72,120,6
2,5773.65,70b3d57ed00733ea,2,251,41,30,27.11,38,3,REWARD,0.38,31,6
2,5779.25,70b3d57ed007334e,1,196,42,30,24.49,40,2,PUNISH,0.4,35,6
2,5784.21,70b3d57ed0073864,5,92,42,30,24.49,37,2,REWARD,0.37,31,6
2,5796.9,70b3d57ed0073859,4,74,41,30,27.11,38,2,REWARD,0.38,30,6
2,5803.65,70b3d57ed00733ea,2,252,41,30,27.11,35,4,PUNISH,0.35,30,6
2,5807.99,70b3d57ed007386a,6,60,42,30,24.49,62,2,REWARD,0.62,120,6
2,5814.45,70b3d57ed007334e,1,197,43,30,22.72,40,2,PUNISH,0.4,35,6
2,5828.76,70b3d57ed0073859,4,75,40,30,30.83,35,2,PUNISH,0.35,31,6
2,5833.68,70b3d57ed00733ea,2,253,41,30,27.11,32,2,PUNISH,0.32,30,6
2,5847.36,70b3d57ed0073864,5,94,41,30,27.11,37,2,REWARD,0.37,31,6
2,5850.71,70b3d57ed007334e,1,199,41,30,27.11,31,3,REWARD,0.31,36,6
2,5860.65,70b3d57ed0073859,4,76,41,30,27.11,34,2,PUNISH,0.34,31,6
2,5865.46,70b3d57ed00733ea,2,254,41,30,27.11,31,1,REWARD,0.31,31,6
2,5880.94,70b3d57ed0073864,5,96,40,30,30.83,31,3,PUNISH,0.31,33,6
2,5884.88,70b3d57ed007386c,7,108,40,30,30.83,59,2,REWARD,0.58,120,6
2,5886.96,70b3d57ed007334e,1,200,41,30,27.11,30,4,PUNISH,0.3,36,6
2,5894.48,70b3d57ed0073859,4,77,41,30,27.11,32,1,REWARD,0.32,33,6
2,5897.27,70b3d57ed00733ea,2,255,41,30,27.11,30,2,PUNISH,0.3,31,6
2,5914.53,70b3d57ed0073864,5,97,40,30,30.83,31,4,REWARD,0.31,33,6
2,5925.39,70b3d57ed007334e,1,201,40,30,30.83,29,2,REWARD,0.29,38,6
2,5928.01,70b3d57ed007386a,6,61,41,30,27.11,51,2,REWARD,0.51,120,6
2,5928.31,70b3d57ed0073859,4,78,42,30,24.49,30,3,PUNISH,0.3,33,6
2,5931.22,70b3d57ed00733ea,2,256,42,30,24.49,29,1,PUNISH,0.29,33,6
2,5950.12,70b3d57ed0073864,5,98,39,30,35.83,31,2,REWARD,0.31,35,6
2,5958.69,70b3d57ed0073859,4,79,40,30,30.83,28,4,PUNISH,0.28,30,6
2,5963.83,70b3d57ed007334e,1,202,40,30,30.83,29,1,PUNISH,0.29,38,6
2,5964.69,70b3d57ed00733ea,2,257,41,30,27.11,27,2,PUNISH,0.27,33,6
2,5985.7,70b3d57ed0073864,5,99,39,30,35.83,32,1,REWARD,0.32,35,6
2,5989.11,70b3d57ed0073859,4,80,39,30,35.83,29,2,PUNISH,0.29,30,6
2,5998.41,70b3d57ed007334e,1,203,39,30,35.83,30,3,PUNISH,0.3,34,6
2,6000.41,70b3d57ed00733ea,2,258,40,30,30.83,27,1,PUNISH,0.27,35,6
2,6004.9,70b3d57ed007386c,7,109,40,30,30.83,50,1,REWARD,0.5,120,6
2,6017.74,70b3d57ed0073864,5,100,39,30,35.83,33,3,REWARD,0.33,32,6
2,6021.37,70b3d57ed0073859,4,81,40,30,30.83,31,1,PUNISH,0.31,32,6
2,6033.0,70b3d57ed007334e,1,204,40,30,30.83,31,3,PUNISH,0.31,34,6
2,6036.16,70b3d57ed00733ea,2,259,40,30,30.83,28,3,PUNISH,0.28,35,6
