Trial_ID,Sim_Time,Dev_EUI,Node_ID,F_Cnt,Msgs_Window,Target,Server_Sat,Net_Status_Flag,Node_State,Node_Action,Node_Period,Node_Last_Sat,Node_P_Rew,Active_Nodes
3,5796.31,70b3d57ed0073864,5,185,18,25,50.02,0,0,REWARD,76,58,0.58,5
3,5798.13,70b3d57ed00733ea,2,354,19,25,58.94,0,0,REWARD,96,58,0.58,5
3,5805.57,70b3d57ed007386c,7,406,17,25,42.24,0,0,REWARD,105,58,0.58,5
3,5806.18,70b3d57ed007386a,6,158,18,25,50.02,0,1,REWARD,99,68,0.68,5
3,5813.88,70b3d57ed007334e,1,190,19,25,58.94,0,0,PUNISH,85,78,0.78,5
3,5877.13,70b3d57ed0073864,5,187,16,25,35.83,0,0,REWARD,80,50,0.5,5
3,5899.57,70b3d57ed007334e,1,191,17,25,42.24,0,0,REWARD,85,78,0.78,5
3,5900.39,70b3d57ed00733ea,2,355,18,25,50.02,0,0,PUNISH,102,58,0.58,5
3,5911.19,70b3d57ed007386a,6,160,17,25,42.24,0,0,REWARD,105,68,0.68,5
3,5917.08,70b3d57ed007386c,7,408,17,25,42.24,0,2,PUNISH,111,42,0.42,5
3,5957.99,70b3d57ed0073864,5,188,16,25,35.83,0,0,PUNISH,80,50,0.5,5
3,5990.41,70b3d57ed007334e,1,193,17,25,42.24,0,1,PUNISH,90,58,0.58,5
3,6005.74,70b3d57ed00733ea,2,356,16,25,35.83,0,1,PUNISH,105,50,0.5,5
3,6022.59,70b3d57ed007386a,6,161,15,25,30.83,0,1,REWARD,111,50,0.5,5
3,6028.28,70b3d57ed007386c,7,409,16,25,35.83,0,3,REWARD,111,42,0.42,5
3,6041.25,70b3d57ed0073864,5,190,16,25,35.83,0,2,PUNISH,83,35,0.35,5
3,6081.23,70b3d57ed007334e,1,194,17,25,42.24,0,1,PUNISH,90,58,0.58,5
3,6113.86,70b3d57ed00733ea,2,357,14,25,27.11,0,2,REWARD,108,35,0.35,5
3,6124.26,70b3d57ed0073864,5,191,14,25,27.11,0,1,REWARD,83,35,0.35,5
3,6137.36,70b3d57ed007386a,6,163,15,25,30.83,0,3,PUNISH,114,30,0.3,5
3,6139.69,70b3d57ed007386c,7,410,16,25,35.83,0,3,REWARD,111,42,0.42,5
3,6174.79,70b3d57ed007334e,1,196,17,25,42.24,0,1,PUNISH,93,42,0.42,5
3,6210.02,70b3d57ed0073864,5,192,15,25,30.83,0,0,PUNISH,85,27,0.27,5
3,6222.24,70b3d57ed00733ea,2,358,14,25,27.11,0,3,PUNISH,108,27,0.27,5
3,6251.34,70b3d57ed007386c,7,411,15,25,30.83,0,4,REWARD,111,35,0.35,5
3,6268.34,70b3d57ed007334e,1,197,15,25,30.83,0,0,REWARD,93,42,0.42,5
3,6298.35,70b3d57ed0073864,5,193,15,25,30.83,0,1,PUNISH,88,30,0.3,5
3,6330.6,70b3d57ed00733ea,2,359,13,25,24.49,0,3,PUNISH,108,27,0.27,5
3,6356.96,70b3d57ed007386c,7,413,13,25,24.49,0,5,PUNISH,105,30,0.3,5
3,6364.68,70b3d57ed007334e,1,198,14,25,27.11,0,1,PUNISH,96,30,0.3,5
3,6366.89,70b3d57ed007386a,6,165,15,25,30.83,0,3,PUNISH,114,30,0.3,5
3,6391.99,70b3d57ed0073864,5,194,15,25,30.83,0,0,PUNISH,93,30,0.3,5
3,6433.54,70b3d57ed00733ea,2,361,14,25,27.11,0,5,PUNISH,102,24,0.24,5
3,6457.5,70b3d57ed007386c,7,414,13,25,24.49,0,5,PUNISH,100,24,0.24,5
3,6463.94,70b3d57ed007334e,1,199,14,25,27.11,0,2,REWARD,99,27,0.27,5
3,6475.91,70b3d57ed007386a,6,167,14,25,27.11,0,5,PUNISH,109,30,0.3,5
3,6491.23,70b3d57ed0073864,5,195,15,25,30.83,0,0,PUNISH,99,30,0.3,5
3,6526.19,70b3d57ed00733ea,2,362,14,25,27.11,0,5,REWARD,92,27,0.27,5
3,6548.01,70b3d57ed007386c,7,415,15,25,30.83,0,5,PUNISH,90,24,0.24,5
3,6558.23,70b3d57ed007334e,1,200,15,25,30.83,0,3,PUNISH,94,27,0.27,5
3,6579.49,70b3d57ed007386a,6,168,15,25,30.83,0,5,PUNISH,103,27,0.27,5
3,6596.43,70b3d57ed0073864,5,196,16,25,35.83,0,1,PUNISH,105,30,0.3,5
3,6609.58,70b3d57ed00733ea,2,363,16,25,35.83,0,5,PUNISH,83,27,0.27,5
3,6629.45,70b3d57ed007386c,7,416,17,25,42.24,0,5,REWARD,81,30,0.3,5
3,6643.08,70b3d57ed007334e,1,201,17,25,42.24,0,4,REWARD,84,30,0.3,5
3,6683.05,70b3d57ed007386a,6,169,15,25,30.83,0,5,PUNISH,103,27,0.27,5
3,6684.59,70b3d57ed00733ea,2,364,16,25,35.83,0,5,REWARD,75,35,0.35,5
3,6702.75,70b3d57ed007386c,7,417,16,25,35.83,0,5,PUNISH,73,42,0.42,5
3,6707.95,70b3d57ed0073864,5,197,17,25,42.24,0,2,PUNISH,111,35,0.35,5
3,6723.7,70b3d57ed007334e,1,202,18,25,50.02,0,5,REWARD,80,42,0.42,5
3,6752.16,70b3d57ed00733ea,2,365,18,25,50.02,0,5,REWARD,67,35,0.35,5
3,6768.73,70b3d57ed007386c,7,418,17,25,42.24,0,5,REWARD,65,35,0.35,5
3,6776.27,70b3d57ed007386a,6,171,17,25,42.24,0,5,PUNISH,93,30,0.3,5
3,6800.26,70b3d57ed007334e,1,203,17,25,42.24,0,5,REWARD,76,50,0.5,5
3,6816.32,70b3d57ed00733ea,2,366,18,25,50.02,0,5,REWARD,64,50,0.5,5
3,6822.82,70b3d57ed0073864,5,198,19,25,58.94,0,1,PUNISH,114,42,0.42,5
3,6831.4,70b3d57ed007386c,7,419,19,25,58.94,0,5,REWARD,62,42,0.42,5
3,6864.82,70b3d57ed007386a,6,172,18,25,50.02,0,5,PUNISH,88,42,0.42,5
3,6873.03,70b3d57ed007334e,1,204,19,25,58.94,0,5,REWARD,72,42,0.42,5
3,6877.28,70b3d57ed00733ea,2,367,20,25,68.52,0,5,PUNISH,60,50,0.5,5
3,6890.95,70b3d57ed007386c,7,420,20,25,68.52,0,5,PUNISH,59,58,0.58,5
3,6937.66,70b3d57ed0073864,5,199,18,25,50.02,0,1,PUNISH,114,42,0.42,5
3,6938.2,70b3d57ed00733ea,2,368,19,25,58.94,0,5,REWARD,60,68,0.68,5
3,6945.78,70b3d57ed007334e,1,205,19,25,58.94,0,5,REWARD,72,58,0.58,5
3,6948.95,70b3d57ed007386a,6,173,20,25,68.52,0,5,PUNISH,84,50,0.5,5
3,6950.48,70b3d57ed007386c,7,421,21,25,78.09,0,5,REWARD,59,68,0.68,5
3,6999.19,70b3d57ed00733ea,2,369,20,25,68.52,0,5,REWARD,60,58,0.58,5
3,7007.04,70b3d57ed007386c,7,422,20,25,68.52,0,5,REWARD,56,78,0.78,5
3,7018.54,70b3d57ed007334e,1,206,20,25,68.52,0,5,PUNISH,72,58,0.58,5
3,7033.07,70b3d57ed007386a,6,174,20,25,68.52,0,5,REWARD,84,68,0.68,5
3,7055.97,70b3d57ed0073864,5,201,20,25,68.52,0,1,REWARD,118,50,0.5,5
3,7063.62,70b3d57ed007386c,7,423,21,25,78.09,0,5,REWARD,56,68,0.68,5
3,7087.65,70b3d57ed007334e,1,207,20,25,68.52,0,5,REWARD,69,68,0.68,5
3,7114.51,70b3d57ed007386c,7,424,20,25,68.52,0,5,REWARD,50,78,0.78,5
3,7114.98,70b3d57ed00733ea,2,371,21,25,78.09,0,5,REWARD,57,68,0.68,5
3,7117.22,70b3d57ed007386a,6,175,21,25,78.09,0,5,REWARD,84,68,0.68,5
3,7153.31,70b3d57ed007334e,1,208,20,25,68.52,0,5,PUNISH,65,68,0.68,5
3,7165.42,70b3d57ed007386c,7,425,20,25,68.52,0,5,REWARD,50,68,0.68,5
3,7170.02,70b3d57ed00733ea,2,372,21,25,78.09,0,5,PUNISH,55,78,0.78,5
3,7174.25,70b3d57ed0073864,5,202,21,25,78.09,0,0,REWARD,118,68,0.68,5
3,7197.12,70b3d57ed007386a,6,176,20,25,68.52,0,5,REWARD,79,78,0.78,5
3,7211.24,70b3d57ed007386c,7,426,21,35,21.59,0,5,PUNISH,45,68,0.68,5
3,7215.69,70b3d57ed007334e,1,209,22,35,22.72,0,5,REWARD,62,68,0.68,5
3,7225.04,70b3d57ed00733ea,2,373,23,35,24.49,0,5,REWARD,55,78,0.78,5
3,7257.06,70b3d57ed007386c,7,427,19,35,20.48,0,5,REWARD,45,21,0.21,5
3,7273.04,70b3d57ed007386a,6,177,20,35,20.89,0,5,PUNISH,75,68,0.68,5
3,7278.06,70b3d57ed007334e,1,210,21,35,21.59,0,5,PUNISH,62,22,0.22,5
3,7280.05,70b3d57ed00733ea,2,374,22,35,22.72,0,5,PUNISH,55,24,0.24,5
3,7294.27,70b3d57ed0073864,5,203,23,35,24.49,0,0,REWARD,120,78,0.78,5
3,7300.58,70b3d57ed007386c,7,428,23,35,24.49,0,5,PUNISH,43,20,0.2,5
3,7332.55,70b3d57ed00733ea,2,375,22,35,22.72,0,5,PUNISH,52,22,0.22,5
3,7337.32,70b3d57ed007334e,1,211,22,35,22.72,0,5,PUNISH,59,21,0.21,5
3,7344.1,70b3d57ed007386c,7,429,23,35,24.49,0,5,REWARD,43,24,0.24,5
3,7349.21,70b3d57ed007386a,6,178,24,35,27.11,0,5,PUNISH,75,20,0.2,5
3,7383.42,70b3d57ed007386c,7,430,23,35,24.49,0,5,PUNISH,39,24,0.24,5
3,7396.59,70b3d57ed007334e,1,212,23,35,24.49,0,5,PUNISH,59,22,0.22,5
3,7414.28,70b3d57ed0073864,5,204,24,35,27.11,0,1,REWARD,120,24,0.24,5
3,7422.44,70b3d57ed007386c,7,431,22,35,22.72,0,5,PUNISH,39,24,0.24,5
3,7424.88,70b3d57ed007386a,6,179,23,35,24.49,0,5,PUNISH,75,20,0.2,5
3,7436.82,70b3d57ed00733ea,2,377,24,35,27.11,0,5,PUNISH,52,22,0.22,5
3,7449.89,70b3d57ed007334e,1,213,25,35,30.83,0,5,PUNISH,53,24,0.24,5
3,7457.7,70b3d57ed007386c,7,432,25,35,30.83,0,5,PUNISH,35,22,0.22,5
3,7483.87,70b3d57ed00733ea,2,378,23,35,24.49,0,5,PUNISH,47,27,0.27,5
3,7492.97,70b3d57ed007386c,7,433,24,35,27.11,0,5,PUNISH,35,30,0.3,5
3,7497.02,70b3d57ed007386a,6,181,25,35,30.83,0,5,PUNISH,72,24,0.24,5
3,7503.24,70b3d57ed007334e,1,214,25,35,30.83,0,5,PUNISH,53,30,0.3,5
3,7524.7,70b3d57ed007386c,7,434,24,35,27.11,0,5,REWARD,31,27,0.27,5
3,7530.89,70b3d57ed00733ea,2,379,24,35,27.11,0,5,PUNISH,47,24,0.24,5
3,7534.28,70b3d57ed0073864,5,205,25,35,30.83,0,2,PUNISH,120,27,0.27,5
3,7551.23,70b3d57ed007334e,1,215,26,35,35.83,0,5,PUNISH,47,30,0.3,5
3,7556.66,70b3d57ed007386c,7,435,27,35,42.24,0,5,PUNISH,31,27,0.27,5
3,7565.69,70b3d57ed007386a,6,182,27,35,42.24,0,5,REWARD,68,30,0.3,5
3,7573.24,70b3d57ed00733ea,2,380,27,35,42.24,0,5,REWARD,42,27,0.27,5
3,7586.4,70b3d57ed007386c,7,436,26,35,35.83,0,5,REWARD,30,42,0.42,5
3,7599.47,70b3d57ed007334e,1,216,26,35,35.83,0,5,PUNISH,47,35,0.35,5
3,7615.56,70b3d57ed00733ea,2,381,26,35,35.83,0,5,PUNISH,42,42,0.42,5
3,7616.42,70b3d57ed007386c,7,437,27,35,42.24,0,5,REWARD,30,35,0.35,5
3,7630.87,70b3d57ed007386a,6,183,28,35,50.02,0,5,PUNISH,65,42,0.42,5
3,7646.68,70b3d57ed007386c,7,438,26,35,35.83,0,5,PUNISH,30,35,0.35,5
3,7647.32,70b3d57ed007334e,1,217,27,35,42.24,0,5,PUNISH,47,35,0.35,5
3,7653.66,70b3d57ed00733ea,2,382,27,35,42.24,0,5,PUNISH,38,35,0.35,5
3,7654.52,70b3d57ed0073864,5,206,28,35,50.02,0,2,PUNISH,120,27,0.27,5
3,7676.43,70b3d57ed007386c,7,439,29,35,58.94,0,5,REWARD,30,42,0.42,5
3,7691.89,70b3d57ed00733ea,2,383,29,35,58.94,0,5,PUNISH,38,35,0.35,5
3,7692.52,70b3d57ed007386a,6,184,30,35,68.52,0,5,PUNISH,61,50,0.5,5
3,7695.38,70b3d57ed007334e,1,218,31,35,78.09,0,5,PUNISH,47,35,0.35,5
3,7706.43,70b3d57ed007386c,7,440,31,35,78.09,0,5,REWARD,30,35,0.35,5
3,7727.94,70b3d57ed00733ea,2,384,29,35,58.94,0,5,PUNISH,36,42,0.42,5
3,7736.45,70b3d57ed007386c,7,442,30,35,68.52,0,5,REWARD,30,78,0.78,5
3,7740.93,70b3d57ed007334e,1,220,30,35,68.52,0,5,REWARD,45,78,0.78,5
3,7754.3,70b3d57ed007386a,6,185,30,35,68.52,0,5,PUNISH,61,68,0.68,5
3,7764.14,70b3d57ed00733ea,2,386,30,35,68.52,0,5,REWARD,36,58,0.58,5
3,7766.44,70b3d57ed007386c,7,443,31,35,78.09,0,5,REWARD,30,68,0.68,5
3,7768.42,70b3d57ed0073864,5,207,32,35,86.82,0,3,REWARD,114,30,0.3,5
3,7786.43,70b3d57ed007334e,1,221,32,35,86.82,0,5,REWARD,45,68,0.68,5
3,7796.46,70b3d57ed007386c,7,444,32,35,86.82,0,5,REWARD,30,78,0.78,5
3,7800.57,70b3d57ed00733ea,2,387,32,35,86.82,0,5,REWARD,36,58,0.58,5
3,7816.15,70b3d57ed007386a,6,186,32,35,86.82,0,5,REWARD,61,68,0.68,5
3,7826.44,70b3d57ed007386c,7,445,32,35,86.82,0,5,REWARD,30,86,0.86,5
3,7829.84,70b3d57ed007334e,1,222,33,35,93.85,0,5,REWARD,43,86,0.86,5
3,7834.85,70b3d57ed00733ea,2,389,32,35,86.82,0,5,PUNISH,34,86,0.86,5
3,7856.46,70b3d57ed007386c,7,446,32,35,86.82,0,5,REWARD,30,86,0.86,5
3,7869.11,70b3d57ed00733ea,2,390,31,35,78.09,0,5,PUNISH,34,86,0.86,5
3,7873.07,70b3d57ed007334e,1,223,32,35,86.82,0,5,REWARD,43,93,0.93,5
3,7876.58,70b3d57ed0073864,5,209,32,35,86.82,0,5,REWARD,108,86,0.86,5
3,7877.98,70b3d57ed007386a,6,187,33,35,93.85,0,5,PUNISH,61,68,0.68,5
3,7886.61,70b3d57ed007386c,7,447,33,35,93.85,0,5,PUNISH,30,86,0.86,5
3,7900.04,70b3d57ed00733ea,2,391,33,35,93.85,0,5,REWARD,30,78,0.78,5
3,7916.63,70b3d57ed007334e,1,224,32,35,86.82,0,5,REWARD,43,93,0.93,5
3,7916.73,70b3d57ed007386c,7,449,33,35,93.85,0,5,REWARD,30,93,0.93,5
3,7931.24,70b3d57ed00733ea,2,392,33,35,93.85,0,5,REWARD,30,93,0.93,5
3,7936.74,70b3d57ed007386a,6,189,34,35,98.42,0,5,REWARD,58,93,0.93,5
3,7946.7,70b3d57ed007386c,7,450,34,35,98.42,0,5,REWARD,30,93,0.93,5
3,7955.53,70b3d57ed007334e,1,225,32,35,86.82,0,5,REWARD,38,86,0.86,5
3,7961.14,70b3d57ed00733ea,2,393,33,35,93.85,0,5,REWARD,30,93,0.93,5
3,7976.7,70b3d57ed007386c,7,452,33,35,93.85,0,5,REWARD,30,98,0.95,5
3,7984.9,70b3d57ed0073864,5,210,34,35,98.42,0,5,REWARD,108,86,0.86,5
3,7990.99,70b3d57ed00733ea,2,394,35,35,100.0,0,5,REWARD,30,93,0.93,5
3,7994.44,70b3d57ed007334e,1,227,34,35,98.42,0,5,REWARD,38,86,0.86,5
3,7995.62,70b3d57ed007386a,6,190,34,35,98.42,0,5,REWARD,58,93,0.93,5
3,8006.62,70b3d57ed007386c,7,453,34,35,98.42,0,5,REWARD,30,98,0.95,5
3,8020.99,70b3d57ed00733ea,2,396,35,35,100.0,0,5,REWARD,30,100,0.95,5
3,8029.44,70b3d57ed007334e,1,228,35,35,100.0,0,5,REWARD,35,98,0.95,5
3,8036.47,70b3d57ed007386c,7,455,35,35,100.0,0,5,REWARD,30,98,0.95,5
3,8051.24,70b3d57ed00733ea,2,397,35,35,100.0,0,5,REWARD,30,100,0.95,5
3,8064.54,70b3d57ed007334e,1,229,34,35,98.42,0,5,REWARD,35,100,0.95,5
3,8066.48,70b3d57ed007386c,7,456,34,35,98.42,0,5,REWARD,30,100,0.95,5
3,8080.99,70b3d57ed00733ea,2,398,34,35,98.42,0,5,REWARD,30,100,0.95,5
3,8088.03,70b3d57ed0073864,5,212,34,35,98.42,0,5,REWARD,102,98,0.95,5
3,8096.48,70b3d57ed007386c,7,457,34,35,98.42,0,5,REWARD,30,98,0.95,5
3,8099.63,70b3d57ed007334e,1,230,35,35,100.0,0,5,REWARD,35,100,0.95,5
3,8111.23,70b3d57ed00733ea,2,399,35,35,100.0,0,5,PUNISH,30,100,0.95,5
3,8113.13,70b3d57ed007386a,6,192,36,35,98.42,1,5,PUNISH,58,93,0.93,5
3,8126.72,70b3d57ed007386c,7,458,35,35,100.0,0,5,REWARD,30,98,0.95,5
3,8131.21,70b3d57ed007334e,1,232,35,35,100.0,0,5,REWARD,31,100,0.95,5
3,8141.15,70b3d57ed00733ea,2,401,35,35,100.0,0,5,REWARD,30,100,0.95,5
3,8156.74,70b3d57ed007386c,7,459,35,35,100.0,0,5,REWARD,30,100,0.95,5
3,8162.78,70b3d57ed007334e,1,233,36,35,98.42,1,5,REWARD,31,100,0.95,5
3,8165.84,70b3d57ed007386a,6,195,37,35,93.85,1,5,REWARD,52,98,0.95,5
3,8171.0,70b3d57ed00733ea,2,402,37,35,93.85,1,5,REWARD,30,100,0.95,5
3,8180.37,70b3d57ed0073864,5,213,35,35,100.0,0,5,REWARD,92,98,0.95,5
3,8186.63,70b3d57ed007386c,7,460,35,35,100.0,0,5,REWARD,30,100,0.95,5
3,8194.37,70b3d57ed007334e,1,234,36,35,98.42,1,5,REWARD,31,100,0.95,5
3,8201.01,70b3d57ed00733ea,2,404,36,35,98.42,1,5,REWARD,30,93,0.93,5
3,8216.74,70b3d57ed007386c,7,461,35,35,100.0,0,5,REWARD,30,100,0.95,5
3,8224.37,70b3d57ed007334e,1,236,36,35,98.42,1,5,REWARD,30,98,0.95,5
3,8231.01,70b3d57ed00733ea,2,405,37,35,93.85,1,5,REWARD,30,98,0.95,5
3,8246.5,70b3d57ed007386c,7,462,36,35,98.42,1,5,REWARD,30,100,0.95,5
3,8254.36,70b3d57ed007334e,1,237,36,35,98.42,1,5,REWARD,30,98,0.95,5
3,8261.26,70b3d57ed00733ea,2,406,35,35,100.0,0,5,REWARD,30,93,0.93,5
3,8271.59,70b3d57ed007386a,6,197,36,35,98.42,1,5,REWARD,52,93,0.93,5
3,8272.97,70b3d57ed0073864,5,214,37,35,93.85,1,5,REWARD,92,98,0.95,5
3,8276.75,70b3d57ed007386c,7,463,37,35,93.85,1,5,REWARD,30,100,0.95,5
3,8284.5,70b3d57ed007334e,1,238,38,35,86.82,1,5,REWARD,30,98,0.95,5
3,8291.02,70b3d57ed00733ea,2,407,37,35,93.85,1,5,REWARD,30,93,0.93,5
3,8306.51,70b3d57ed007386c,7,464,36,35,98.42,1,5,REWARD,30,98,0.95,5
3,8314.37,70b3d57ed007334e,1,240,36,35,98.42,1,5,REWARD,30,86,0.86,5
3,8319.17,70b3d57ed007386a,6,198,37,35,93.85,1,5,REWARD,47,98,0.95,5
3,8321.02,70b3d57ed00733ea,2,409,37,35,93.85,1,5,REWARD,30,93,0.93,5
3,8336.5,70b3d57ed007386c,7,466,36,35,98.42,1,5,REWARD,30,98,0.95,5
3,8344.36,70b3d57ed007334e,1,241,37,35,93.85,1,5,PUNISH,30,86,0.86,5
3,8351.26,70b3d57ed00733ea,2,410,37,35,93.85,1,5,REWARD,30,93,0.93,5
3,8356.42,70b3d57ed0073864,5,215,38,35,86.82,1,5,REWARD,83,100,0.95,5
3,8366.51,70b3d57ed007386c,7,467,37,35,93.85,1,5,REWARD,30,98,0.95,5
3,8366.86,70b3d57ed007386a,6,199,38,35,86.82,1,4,REWARD,47,93,0.93,5
3,8374.6,70b3d57ed007334e,1,243,39,35,78.09,1,5,REWARD,30,93,0.93,5
3,8381.02,70b3d57ed00733ea,2,411,39,35,78.09,1,5,REWARD,30,93,0.93,5
3,8396.52,70b3d57ed007386c,7,468,38,35,86.82,1,5,REWARD,30,98,0.95,5
3,8404.35,70b3d57ed007334e,1,244,38,35,86.82,1,5,REWARD,30,78,0.78,5
3,8409.6,70b3d57ed007386a,6,200,39,35,78.09,1,5,REWARD,42,86,0.86,5
3,8411.02,70b3d57ed00733ea,2,412,40,35,68.52,1,5,PUNISH,30,78,0.78,5
3,8426.51,70b3d57ed007386c,7,470,39,35,78.09,1,5,REWARD,30,86,0.86,5
3,8431.33,70b3d57ed0073864,5,217,38,35,86.82,1,4,REWARD,75,86,0.86,5
3,8434.37,70b3d57ed007334e,1,245,39,35,78.09,1,5,PUNISH,30,86,0.86,5
3,8441.04,70b3d57ed00733ea,2,413,40,35,68.52,1,5,REWARD,30,68,0.68,5
3,8452.41,70b3d57ed007386a,6,201,40,35,68.52,1,5,REWARD,42,78,0.78,5
3,8456.52,70b3d57ed007386c,7,471,41,35,58.94,1,5,REWARD,30,78,0.78,5
3,8464.37,70b3d57ed007334e,1,246,40,35,68.52,1,4,REWARD,30,78,0.78,5
3,8471.01,70b3d57ed00733ea,2,414,39,35,78.09,1,5,REWARD,30,68,0.68,5
3,8486.52,70b3d57ed007386c,7,472,39,35,78.09,1,5,REWARD,30,58,0.58,5
3,8490.97,70b3d57ed007386a,6,202,39,35,78.09,1,5,REWARD,38,68,0.68,5
3,8494.37,70b3d57ed007334e,1,247,39,35,78.09,1,5,PUNISH,30,68,0.68,5
3,8498.82,70b3d57ed0073864,5,218,40,35,68.52,1,5,PUNISH,67,86,0.86,5
3,8501.03,70b3d57ed00733ea,2,415,40,35,68.52,1,5,REWARD,30,78,0.78,5
3,8516.51,70b3d57ed007386c,7,473,41,35,58.94,1,5,PUNISH,30,78,0.78,5
3,8524.38,70b3d57ed007334e,1,248,40,35,68.52,1,5,REWARD,30,78,0.78,5
3,8529.49,70b3d57ed007386a,6,203,41,35,58.94,1,5,REWARD,38,78,0.78,5
3,8531.02,70b3d57ed00733ea,2,416,41,35,58.94,1,4,PUNISH,30,68,0.68,5
3,8546.51,70b3d57ed007386c,7,474,41,35,58.94,1,5,REWARD,30,58,0.58,5
3,8554.62,70b3d57ed007334e,1,249,41,35,58.94,1,5,PUNISH,30,68,0.68,5
3,8559.58,70b3d57ed0073864,5,219,42,35,50.02,1,5,REWARD,60,68,0.68,5
3,8561.04,70b3d57ed00733ea,2,417,43,35,42.24,1,5,REWARD,30,58,0.58,5
3,8564.18,70b3d57ed007386a,6,204,43,35,42.24,1,5,PUNISH,34,58,0.58,5
3,8576.51,70b3d57ed007386c,7,475,42,35,50.02,1,4,PUNISH,30,58,0.58,5
3,8584.37,70b3d57ed007334e,1,250,42,35,50.02,1,5,PUNISH,30,58,0.58,5
3,8591.03,70b3d57ed00733ea,2,418,41,35,58.94,1,4,REWARD,30,42,0.42,5
3,8598.88,70b3d57ed007386a,6,205,42,35,50.02,1,4,REWARD,34,42,0.42,5
3,8606.53,70b3d57ed007386c,7,476,42,35,50.02,1,3,PUNISH,30,50,0.5,5
3,8614.26,70b3d57ed0073864,5,220,43,35,42.24,1,4,PUNISH,54,50,0.5,5
3,8614.38,70b3d57ed007334e,1,251,43,35,42.24,1,5,PUNISH,30,50,0.5,5
3,8621.04,70b3d57ed00733ea,2,419,42,35,50.02,1,3,PUNISH,30,58,0.58,5
3,8631.82,70b3d57ed007386a,6,206,43,35,42.24,1,3,REWARD,32,50,0.5,5
3,8636.53,70b3d57ed007386c,7,477,43,35,42.24,1,2,REWARD,30,50,0.5,5
3,8644.4,70b3d57ed007334e,1,252,43,35,42.24,1,4,PUNISH,30,42,0.42,5
3,8651.94,70b3d57ed00733ea,2,420,43,35,42.24,1,2,PUNISH,30,50,0.5,5
3,8664.78,70b3d57ed007386a,6,207,43,35,42.24,1,2,REWARD,32,42,0.42,5
3,8666.54,70b3d57ed007386c,7,478,43,35,42.24,1,1,PUNISH,30,42,0.42,5
3,8668.94,70b3d57ed0073864,5,221,43,35,42.24,1,3,REWARD,54,42,0.42,5
3,8674.4,70b3d57ed007334e,1,253,44,35,35.83,1,3,PUNISH,30,42,0.42,5
3,8682.86,70b3d57ed00733ea,2,421,43,35,42.24,1,1,REWARD,30,42,0.42,5
3,8696.53,70b3d57ed007386c,7,479,43,35,42.24,1,0,REWARD,30,42,0.42,5
3,8704.41,70b3d57ed007334e,1,254,43,35,42.24,1,2,REWARD,30,35,0.35,5
3,8713.75,70b3d57ed00733ea,2,422,42,35,50.02,1,0,PUNISH,30,42,0.42,5
3,8725.25,70b3d57ed0073864,5,222,43,35,42.24,1,2,PUNISH,56,42,0.42,5
3,8730.7,70b3d57ed007386a,6,209,43,35,42.24,1,1,REWARD,32,42,0.42,5
3,8734.41,70b3d57ed007334e,1,255,42,35,50.02,1,1,REWARD,30,42,0.42,5
3,8744.65,70b3d57ed00733ea,2,423,42,35,50.02,1,0,REWARD,30,50,0.5,5
3,8756.55,70b3d57ed007386c,7,481,41,35,58.94,1,0,PUNISH,30,42,0.42,5
3,8763.87,70b3d57ed007386a,6,210,42,35,50.02,1,0,PUNISH,32,42,0.42,5
3,8764.5,70b3d57ed007334e,1,256,42,35,50.02,1,0,REWARD,30,50,0.5,5
3,8775.78,70b3d57ed00733ea,2,424,42,35,50.02,1,0,REWARD,30,50,0.5,5
3,8781.81,70b3d57ed0073864,5,223,43,35,42.24,1,1,PUNISH,56,42,0.42,5
3,8786.54,70b3d57ed007386c,7,482,43,35,42.24,1,0,REWARD,30,42,0.42,5
3,8794.4,70b3d57ed007334e,1,257,42,35,50.02,1,0,PUNISH,30,50,0.5,5
3,8796.61,70b3d57ed007386a,6,211,43,35,42.24,1,0,PUNISH,32,50,0.5,5
3,8806.44,70b3d57ed00733ea,2,425,42,35,50.02,1,0,REWARD,30,50,0.5,5
3,8816.55,70b3d57ed007386c,7,484,42,35,50.02,1,0,PUNISH,30,42,0.42,5
3,8824.42,70b3d57ed007334e,1,259,42,35,50.02,1,0,REWARD,30,50,0.5,5
3,8829.56,70b3d57ed007386a,6,212,42,35,50.02,1,0,PUNISH,32,42,0.42,5
3,8837.35,70b3d57ed00733ea,2,426,42,35,50.02,1,0,REWARD,30,50,0.5,5
3,8837.85,70b3d57ed0073864,5,224,43,35,42.24,1,0,PUNISH,56,42,0.42,5
3,8846.55,70b3d57ed007386c,7,485,43,35,42.24,1,0,PUNISH,30,50,0.5,5
3,8854.41,70b3d57ed007334e,1,260,44,35,35.83,1,0,PUNISH,30,50,0.5,5
3,8862.51,70b3d57ed007386a,6,213,42,35,50.02,1,0,PUNISH,32,50,0.5,5
3,8868.25,70b3d57ed00733ea,2,427,42,35,50.02,1,0,PUNISH,30,50,0.5,5
3,8876.55,70b3d57ed007386c,7,486,42,35,50.02,1,0,PUNISH,30,42,0.42,5
3,8885.34,70b3d57ed007334e,1,261,42,35,50.02,1,0,REWARD,30,35,0.35,5
3,8894.19,70b3d57ed0073864,5,225,42,35,50.02,1,0,PUNISH,56,42,0.42,5
3,8899.15,70b3d57ed00733ea,2,428,42,35,50.02,1,0,REWARD,30,50,0.5,5
